ano_mes,uasg,codigo_etapa,quantidade
2019-03-01,10100,105,546.0
2019-03-01,10100,414,523.0
2019-03-01,11000,101,3472.0
2019-03-01,11000,103,1379.0
2019-03-01,11000,105,170.0
2019-03-01,11000,414,51.0
2019-03-01,11001,101,1251.0
2019-03-01,11001,103,667.0
2019-03-01,21000,101,12105.0
2019-03-01,21000,103,2478.0
2019-03-01,21000,105,272.0
2019-03-01,21000,414,1428.0
2019-03-01,21000,417,255.0
2019-03-01,31050,101,11906.0
2019-03-01,31050,103,5796.0
2019-03-01,32100,101,19517.0
2019-03-01,32100,103,26311.0
2019-03-01,32100,105,124.0
2019-03-01,32100,414,620.0
2019-03-01,32200,101,5832.0
2019-03-01,32200,103,2663.0
2019-03-01,32200,105,130.0
2019-03-01,32200,414,219.0
2019-03-01,32400,101,13566.0
2019-03-01,32400,103,4601.0
2019-03-01,32400,105,105.0
2019-03-01,32400,413,21.0
2019-03-01,32400,414,1088.0
2019-03-01,33100,101,6295.0
2019-03-01,33100,103,3712.0
2019-03-01,33100,105,314.0
2019-03-01,33100,413,21.0
2019-03-01,33100,414,294.0
2019-03-01,44030,101,3056.0
2019-03-01,44030,103,2922.0
2019-03-01,44030,105,498.0
2019-03-01,44030,414,131.0
2019-03-01,51209,101,781.0
2019-03-01,51209,103,824.0
2019-03-01,51210,101,407.0
2019-03-01,51210,102,1150.0
2019-03-01,51210,103,452.0
2019-03-01,51210,104,1288.0
2019-03-01,51212,101,2871.0
2019-03-01,51212,103,2994.0
2019-03-01,51212,105,1044.0
2019-03-01,51212,414,434.0
2019-03-01,51214,101,719.0
2019-03-01,51214,103,969.0
2019-03-01,52000,101,2552.0
2019-03-01,52000,103,1459.0
2019-03-01,52000,105,1015.0
2019-03-01,52000,414,1563.0
2019-03-01,52100,101,19369.0
2019-03-01,52100,103,3503.0
2019-03-01,52100,105,1638.0
2019-03-01,52100,413,17.0
2019-03-01,52100,414,1239.0
2019-03-01,53000,101,2692.0
2019-03-01,53000,103,1324.0
2019-03-01,53000,105,1256.0
2019-03-01,53000,405,703.0
2019-03-01,53000,414,800.0
2019-03-01,60000,101,2257.0
2019-03-01,60000,103,592.0
2019-03-01,60000,105,21.0
2019-03-01,60000,414,210.0
2019-03-01,62000,101,2589.0
2019-03-01,62000,103,940.0
2019-03-01,62000,105,56.0
2019-03-01,62000,414,300.0
2019-03-01,62200,101,27854.0
2019-03-01,62200,103,7156.0
2019-03-01,62200,105,369.0
2019-03-01,62200,414,1782.0
2019-03-01,62300,101,25089.0
2019-03-01,62300,103,5524.0
2019-03-01,62300,105,626.0
2019-03-01,62300,107,63.0
2019-03-01,62300,414,462.0
2019-03-01,62300,415,181.0
2019-03-01,62400,101,45206.0
2019-03-01,62400,103,16204.0
2019-03-01,62400,105,2605.0
2019-03-01,62400,414,55.0
2019-03-01,62400,415,30.0
2019-03-01,62400,417,46.0
2019-03-01,62500,101,2038.0
2019-03-01,62500,103,1054.0
2019-03-01,62500,105,117.0
2019-03-01,62500,414,138.0
2019-03-01,62500,417,89.0
2019-03-01,62600,101,18079.0
2019-03-01,62600,103,116424.0
2019-03-01,62600,105,470.0
2019-03-01,62600,413,21.0
2019-03-01,62600,414,3474.0
2019-03-01,64000,101,7241.0
2019-03-01,64000,103,1702.0
2019-03-01,64000,105,132.0
2019-03-01,64000,414,877.0
2019-03-01,65701,101,3531.0
2019-03-01,65701,103,1906.0
2019-03-01,65701,105,524.0
2019-03-01,65701,413,17.0
2019-03-01,65701,414,182.0
2019-03-01,65704,101,7332.0
2019-03-01,65704,103,2101.0
2019-03-01,65704,105,392.0
2019-03-01,65704,405,11.0
2019-03-01,65704,407,131.0
2019-03-01,65704,414,648.0
2019-03-01,65706,101,2962.0
2019-03-01,65706,103,2657.0
2019-03-01,65706,105,269.0
2019-03-01,65706,414,346.0
2019-03-01,65720,101,49749.0
2019-03-01,65720,103,22967.0
2019-03-01,65720,105,7791.0
2019-03-01,65720,201,418.0
2019-03-01,65720,203,548.0
2019-03-01,65720,413,42.0
2019-03-01,65720,414,3011.0
2019-03-01,65720,417,189.0
2019-03-01,65741,101,2004.0
2019-03-01,65741,103,2153.0
2019-03-01,65741,105,576.0
2019-03-01,65741,405,136.0
2019-03-01,67200,101,1257.0
2019-03-01,67200,103,1073.0
2019-03-01,67200,105,63.0
2019-03-01,67200,414,252.0
2019-03-01,67200,417,60.0
2019-03-01,71000,101,3369.0
2019-03-01,71000,103,1276.0
2019-03-01,71000,105,443.0
2019-03-01,71000,413,23.0
2019-03-01,71000,414,639.0
2019-03-01,71000,417,23.0
2019-03-01,71100,101,2297.0
2019-03-01,71100,103,1566.0
2019-03-01,71100,105,820.0
2019-03-01,71100,414,540.0
2019-03-01,71100,417,120.0
2019-03-01,71210,101,944.0
2019-03-01,71210,103,1651.0
2019-03-01,71210,105,207.0
2019-03-01,71210,414,168.0
2019-03-01,80000,101,6330.0
2019-03-01,80000,103,2438.0
2019-03-01,80000,105,21.0
2019-03-01,80000,414,781.0
2019-03-01,81000,101,10021.0
2019-03-01,81000,103,19544.0
2019-03-01,81000,105,1612.0
2019-03-01,81000,414,1488.0
2019-03-01,81146,101,144.0
2019-03-01,81146,103,237.0
2019-03-01,81147,101,692.0
2019-03-01,81147,103,705.0
2019-03-01,81148,101,465.0
2019-03-01,81148,103,636.0
2019-03-01,81200,101,3531.0
2019-03-01,81200,103,15235.0
2019-03-01,81310,101,2258.0
2019-03-01,81310,103,1030.0
2019-03-01,81310,105,231.0
2019-03-01,81310,107,42.0
2019-03-01,81310,414,588.0
2019-03-01,81401,101,1183.0
2019-03-01,81401,103,1208.0
2019-03-01,81402,101,1584.0
2019-03-01,81402,103,1969.0
2019-03-01,81402,105,105.0
2019-03-01,81402,414,63.0
2019-03-01,81600,101,4895.0
2019-03-01,81600,103,8227.0
2019-03-01,81600,105,462.0
2019-03-01,81600,414,462.0
2019-03-01,82000,101,4952.0
2019-03-01,82000,103,4858.0
2019-03-01,82000,105,378.0
2019-03-01,82000,414,578.0
2019-03-01,82019,101,514.0
2019-03-01,82019,102,743.0
2019-03-01,82019,103,392.0
2019-03-01,82019,104,437.0
2019-03-01,82019,106,12.0
2019-03-01,82024,101,650.0
2019-03-01,82024,102,80.0
2019-03-01,82024,103,338.0
2019-03-01,82024,104,50.0
2019-03-01,82025,101,756.0
2019-03-01,82025,103,387.0
2019-03-01,82115,101,579.0
2019-03-01,82115,103,480.0
2019-03-01,82117,101,505.0
2019-03-01,82117,103,503.0
2019-03-01,82118,101,440.0
2019-03-01,82118,103,633.0
2019-03-01,82200,101,2639.0
2019-03-01,82200,103,5969.0
2019-03-01,82200,105,42.0
2019-03-01,82512,101,850.0
2019-03-01,82512,103,338.0
2019-03-01,82700,101,6782.0
2019-03-01,82700,103,5540.0
2019-03-01,82700,105,775.0
2019-03-01,82700,107,62.0
2019-03-01,82700,414,357.0
2019-03-01,83000,101,3245.0
2019-03-01,83000,103,3086.0
2019-03-01,83000,105,38.0
2019-03-01,83000,414,522.0
2019-03-01,83123,101,982.0
2019-03-01,83123,103,534.0
2019-03-01,83140,101,849.0
2019-03-01,83140,102,67.0
2019-03-01,83140,103,400.0
2019-03-01,83140,104,28.0
2019-03-01,83142,101,92.0
2019-03-01,83142,102,528.0
2019-03-01,83142,104,364.0
2019-03-01,83143,101,622.0
2019-03-01,83143,102,17.0
2019-03-01,83143,103,508.0
2019-03-01,83143,104,14.0
2019-03-01,83200,101,3893.0
2019-03-01,83200,103,7207.0
2019-03-01,83200,414,42.0
2019-03-01,83320,101,1114.0
2019-03-01,83320,103,1321.0
2019-03-01,83320,105,75.0
2019-03-01,83320,414,345.0
2019-03-01,83340,101,1215.0
2019-03-01,83340,102,62.0
2019-03-01,83340,103,1685.0
2019-03-01,83340,104,138.0
2019-03-01,83340,105,85.0
2019-03-01,83340,414,413.0
2019-03-01,83350,101,709.0
2019-03-01,83350,103,1041.0
2019-03-01,83350,105,34.0
2019-03-01,83350,107,20.0
2019-03-01,83350,414,271.0
2019-03-01,83401,101,1770.0
2019-03-01,83401,103,1557.0
2019-03-01,83401,414,147.0
2019-03-01,83511,101,71.0
2019-03-01,83511,102,387.0
2019-03-01,83511,103,14.0
2019-03-01,83511,104,460.0
2019-03-01,83601,101,5508.0
2019-03-01,83601,103,11026.0
2019-03-01,83601,105,342.0
2019-03-01,83601,414,414.0
2019-03-01,83602,101,3534.0
2019-03-01,83602,103,9745.0
2019-03-01,83602,105,304.0
2019-03-01,83602,414,336.0
2019-03-01,83701,101,6560.0
2019-03-01,83701,103,4328.0
2019-03-01,83701,105,140.0
2019-03-01,83701,414,453.0
2019-03-01,83701,417,351.0
2019-03-01,83702,101,3934.0
2019-03-01,83702,103,2802.0
2019-03-01,83702,105,289.0
2019-03-01,83702,414,299.0
2019-03-01,83702,415,125.0
2019-03-01,83800,101,4376.0
2019-03-01,83800,103,5828.0
2019-03-01,83800,105,1113.0
2019-03-01,83800,413,21.0
2019-03-01,83800,414,798.0
2019-03-01,84000,101,3643.0
2019-03-01,84000,103,3246.0
2019-03-01,84000,105,523.0
2019-03-01,84000,414,381.0
2019-03-01,84115,101,247.0
2019-03-01,84115,102,98.0
2019-03-01,84115,103,293.0
2019-03-01,84115,104,111.0
2019-03-01,84122,101,251.0
2019-03-01,84122,102,294.0
2019-03-01,84122,103,211.0
2019-03-01,84122,104,210.0
2019-03-01,84122,106,56.0
2019-03-01,84124,101,1149.0
2019-03-01,84124,102,138.0
2019-03-01,84124,103,792.0
2019-03-01,84124,104,95.0
2019-03-01,84310,101,840.0
2019-03-01,84310,103,929.0
2019-03-01,84310,105,260.0
2019-03-01,84310,414,375.0
2019-03-01,84400,101,1200.0
2019-03-01,84400,103,1962.0
2019-03-01,84400,414,42.0
2019-03-01,84513,101,821.0
2019-03-01,84513,103,502.0
2019-03-01,84514,101,472.0
2019-03-01,84514,103,431.0
2019-03-01,84700,101,5626.0
2019-03-01,84700,103,3630.0
2019-03-01,84700,105,359.0
2019-03-01,84700,201,8.0
2019-03-01,84700,203,8.0
2019-03-01,84700,414,399.0
2019-03-01,84900,101,13583.0
2019-03-01,84900,103,3528.0
2019-03-01,84900,105,3992.0
2019-03-01,84900,414,465.0
2019-03-01,85000,101,4870.0
2019-03-01,85000,103,2627.0
2019-03-01,85000,104,31.0
2019-03-01,85000,105,188.0
2019-03-01,85200,101,2877.0
2019-03-01,85200,103,11561.0
2019-03-01,85340,101,826.0
2019-03-01,85340,103,892.0
2019-03-01,85340,105,21.0
2019-03-01,85340,414,489.0
2019-03-01,85342,101,538.0
2019-03-01,85342,103,536.0
2019-03-01,85342,105,42.0
2019-03-01,85342,414,130.0
2019-03-01,85344,101,795.0
2019-03-01,85344,103,1037.0
2019-03-01,85344,105,84.0
2019-03-01,85344,414,281.0
2019-03-01,85400,101,909.0
2019-03-01,85400,103,859.0
2019-03-01,85400,414,84.0
2019-03-01,85511,101,90.0
2019-03-01,85511,102,382.0
2019-03-01,85511,103,94.0
2019-03-01,85511,104,384.0
2019-03-01,85600,101,4402.0
2019-03-01,85600,103,10137.0
2019-03-01,85600,105,414.0
2019-03-01,85600,414,755.0
2019-03-01,86800,101,2368.0
2019-03-01,86800,103,3447.0
2019-03-01,86800,105,376.0
2019-03-01,86800,413,17.0
2019-03-01,86800,414,221.0
2019-03-01,87310,101,908.0
2019-03-01,87310,103,1022.0
2019-03-01,87400,101,1325.0
2019-03-01,87400,103,951.0
2019-03-01,87700,101,7157.0
2019-03-01,87700,103,1961.0
2019-03-01,87700,105,310.0
2019-03-01,87700,107,24.0
2019-03-01,87700,414,527.0
2019-03-01,87900,101,3441.0
2019-03-01,87900,103,7235.0
2019-03-01,88000,101,4131.0
2019-03-01,88000,103,2716.0
2019-03-01,88000,105,42.0
2019-03-01,88000,414,419.0
2019-03-01,88133,101,16.0
2019-03-01,88133,102,1626.0
2019-03-01,88133,103,31.0
2019-03-01,88133,104,813.0
2019-03-01,88200,101,5890.0
2019-03-01,88200,102,120.0
2019-03-01,88200,103,13478.0
2019-03-01,88200,104,630.0
2019-03-01,88511,101,175.0
2019-03-01,88511,102,354.0
2019-03-01,88511,103,253.0
2019-03-01,88511,104,406.0
2019-03-01,89000,101,3919.0
2019-03-01,89000,103,3962.0
2019-03-01,89000,105,20.0
2019-03-01,89000,414,327.0
2019-03-01,89144,101,394.0
2019-03-01,89144,103,443.0
2019-03-01,89145,101,243.0
2019-03-01,89145,102,120.0
2019-03-01,89145,103,283.0
2019-03-01,89145,104,252.0
2019-03-01,89300,101,1356.0
2019-03-01,89300,103,1483.0
2019-03-01,89300,105,20.0
2019-03-01,89330,101,994.0
2019-03-01,89330,103,890.0
2019-03-01,89330,105,120.0
2019-03-01,89330,414,344.0
2019-03-01,89331,101,186.0
2019-03-01,89331,103,527.0
2019-03-01,91530,101,941.0
2019-03-01,91530,103,296.0
2019-03-01,91613,101,2043.0
2019-03-01,91613,102,355.0
2019-03-01,91613,103,3762.0
2019-03-01,91613,104,710.0
2019-03-01,91619,101,1970.0
2019-03-01,91619,102,92.0
2019-03-01,91619,103,2442.0
2019-03-01,91619,104,160.0
2019-03-01,91624,101,3121.0
2019-03-01,91624,103,3996.0
2019-03-01,91665,101,1326.0
2019-03-01,91665,102,384.0
2019-03-01,91665,103,2507.0
2019-03-01,91665,104,516.0
2019-03-01,91901,101,8597.0
2019-03-01,91901,103,5286.0
2019-03-01,91901,414,496.0
2019-03-01,95180,101,7041.0
2019-03-01,95180,103,6562.0
2019-03-01,95180,105,6.0
2019-03-01,95380,101,2669.0
2019-03-01,95380,103,3926.0
2019-03-01,95380,414,126.0
2019-03-01,95400,101,5276.0
2019-03-01,95400,103,3501.0
2019-03-01,95500,101,4236.0
2019-03-01,95500,103,3844.0
2019-03-01,95500,414,180.0
2019-04-01,10100,101,1271.0
2019-04-01,10100,103,544.0
2019-04-01,10100,105,531.0
2019-04-01,10100,414,489.0
2019-04-01,11000,101,3712.0
2019-04-01,11000,103,1475.0
2019-04-01,11000,105,215.0
2019-04-01,11000,414,66.0
2019-04-01,11001,101,1330.0
2019-04-01,11001,103,764.0
2019-04-01,21000,101,11192.0
2019-04-01,21000,103,2631.0
2019-04-01,21000,105,304.0
2019-04-01,21000,414,1595.0
2019-04-01,21000,417,285.0
2019-04-01,31050,101,9824.0
2019-04-01,31050,103,6079.0
2019-04-01,31050,105,6.0
2019-04-01,32100,101,20510.0
2019-04-01,32100,103,28861.0
2019-04-01,32100,105,120.0
2019-04-01,32100,414,598.0
2019-04-01,32200,101,5798.0
2019-04-01,32200,103,8658.0
2019-04-01,32200,105,284.0
2019-04-01,32200,414,300.0
2019-04-01,32400,101,13573.0
2019-04-01,32400,103,4323.0
2019-04-01,32400,105,99.0
2019-04-01,32400,413,22.0
2019-04-01,32400,414,1130.0
2019-04-01,33100,101,5244.0
2019-04-01,33100,103,8588.0
2019-04-01,33100,105,324.0
2019-04-01,33100,413,22.0
2019-04-01,33100,414,308.0
2019-04-01,44030,101,2721.0
2019-04-01,44030,103,2971.0
2019-04-01,44030,105,539.0
2019-04-01,44030,414,162.0
2019-04-01,51209,101,723.0
2019-04-01,51209,103,688.0
2019-04-01,51210,101,94.0
2019-04-01,51210,102,1539.0
2019-04-01,51210,103,55.0
2019-04-01,51210,104,1595.0
2019-04-01,51212,101,3112.0
2019-04-01,51212,103,3171.0
2019-04-01,51212,105,1097.0
2019-04-01,51212,414,283.0
2019-04-01,51214,101,636.0
2019-04-01,51214,103,899.0
2019-04-01,52000,101,2583.0
2019-04-01,52000,103,1618.0
2019-04-01,52000,105,1087.0
2019-04-01,52000,414,1906.0
2019-04-01,52100,101,19639.0
2019-04-01,52100,103,3315.0
2019-04-01,52100,105,1772.0
2019-04-01,52100,413,19.0
2019-04-01,52100,414,1398.0
2019-04-01,53000,101,3096.0
2019-04-01,53000,103,1394.0
2019-04-01,53000,105,1126.0
2019-04-01,53000,405,1014.0
2019-04-01,53000,414,972.0
2019-04-01,60000,101,2532.0
2019-04-01,60000,103,663.0
2019-04-01,60000,105,22.0
2019-04-01,60000,414,220.0
2019-04-01,62000,101,2461.0
2019-04-01,62000,103,902.0
2019-04-01,62000,105,67.0
2019-04-01,62000,414,298.0
2019-04-01,62200,101,24720.0
2019-04-01,62200,103,6930.0
2019-04-01,62200,105,358.0
2019-04-01,62200,414,1710.0
2019-04-01,62300,101,23720.0
2019-04-01,62300,103,5651.0
2019-04-01,62300,105,626.0
2019-04-01,62300,107,51.0
2019-04-01,62300,414,484.0
2019-04-01,62300,415,205.0
2019-04-01,62400,101,45324.0
2019-04-01,62400,103,15454.0
2019-04-01,62400,105,2379.0
2019-04-01,62400,415,22.0
2019-04-01,62400,417,44.0
2019-04-01,62500,101,2531.0
2019-04-01,62500,103,1776.0
2019-04-01,62500,105,77.0
2019-04-01,62500,414,172.0
2019-04-01,62500,417,104.0
2019-04-01,62600,101,16802.0
2019-04-01,62600,103,104930.0
2019-04-01,62600,105,478.0
2019-04-01,62600,414,4080.0
2019-04-01,64000,101,7644.0
2019-04-01,64000,103,1707.0
2019-04-01,64000,105,139.0
2019-04-01,64000,414,964.0
2019-04-01,65701,101,2578.0
2019-04-01,65701,103,1911.0
2019-04-01,65701,105,655.0
2019-04-01,65701,413,21.0
2019-04-01,65701,414,220.0
2019-04-01,65704,101,7225.0
2019-04-01,65704,103,2002.0
2019-04-01,65704,105,472.0
2019-04-01,65704,405,20.0
2019-04-01,65704,407,135.0
2019-04-01,65704,414,720.0
2019-04-01,65706,101,2934.0
2019-04-01,65706,103,2629.0
2019-04-01,65706,105,274.0
2019-04-01,65706,414,315.0
2019-04-01,65720,101,49533.0
2019-04-01,65720,103,18406.0
2019-04-01,65720,105,7768.0
2019-04-01,65720,201,553.0
2019-04-01,65720,203,397.0
2019-04-01,65720,413,42.0
2019-04-01,65720,414,2999.0
2019-04-01,65720,417,210.0
2019-04-01,65741,101,1834.0
2019-04-01,65741,103,2105.0
2019-04-01,65741,105,664.0
2019-04-01,65741,405,152.0
2019-04-01,67200,101,1117.0
2019-04-01,67200,103,1116.0
2019-04-01,67200,105,57.0
2019-04-01,67200,414,226.0
2019-04-01,67200,417,38.0
2019-04-01,71000,101,3346.0
2019-04-01,71000,103,1288.0
2019-04-01,71000,105,364.0
2019-04-01,71000,413,18.0
2019-04-01,71000,414,666.0
2019-04-01,71000,417,18.0
2019-04-01,71100,101,2514.0
2019-04-01,71100,103,1737.0
2019-04-01,71100,105,876.0
2019-04-01,71100,414,608.0
2019-04-01,71100,417,126.0
2019-04-01,71210,101,990.0
2019-04-01,71210,103,2087.0
2019-04-01,71210,105,198.0
2019-04-01,71210,414,176.0
2019-04-01,80000,101,6489.0
2019-04-01,80000,103,2366.0
2019-04-01,80000,105,21.0
2019-04-01,80000,414,811.0
2019-04-01,81000,101,10281.0
2019-04-01,81000,103,18587.0
2019-04-01,81000,105,1560.0
2019-04-01,81000,414,1374.0
2019-04-01,81146,101,139.0
2019-04-01,81146,103,174.0
2019-04-01,81147,101,710.0
2019-04-01,81147,103,755.0
2019-04-01,81148,101,282.0
2019-04-01,81148,102,132.0
2019-04-01,81148,103,417.0
2019-04-01,81148,104,262.0
2019-04-01,81200,101,4286.0
2019-04-01,81200,103,17980.0
2019-04-01,81310,101,2301.0
2019-04-01,81310,103,1049.0
2019-04-01,81310,105,220.0
2019-04-01,81310,107,40.0
2019-04-01,81310,414,580.0
2019-04-01,81401,101,1337.0
2019-04-01,81401,103,1234.0
2019-04-01,81402,101,1655.0
2019-04-01,81402,103,2044.0
2019-04-01,81402,105,110.0
2019-04-01,81402,414,66.0
2019-04-01,81600,101,5139.0
2019-04-01,81600,103,8007.0
2019-04-01,81600,105,484.0
2019-04-01,81600,414,488.0
2019-04-01,82000,101,4820.0
2019-04-01,82000,103,4652.0
2019-04-01,82000,105,396.0
2019-04-01,82000,414,638.0
2019-04-01,82019,101,911.0
2019-04-01,82019,102,286.0
2019-04-01,82019,103,624.0
2019-04-01,82019,104,193.0
2019-04-01,82024,101,653.0
2019-04-01,82024,102,68.0
2019-04-01,82024,103,313.0
2019-04-01,82024,104,50.0
2019-04-01,82025,101,579.0
2019-04-01,82025,102,20.0
2019-04-01,82025,103,299.0
2019-04-01,82025,104,13.0
2019-04-01,82115,101,466.0
2019-04-01,82115,103,432.0
2019-04-01,82117,101,498.0
2019-04-01,82117,103,553.0
2019-04-01,82118,101,517.0
2019-04-01,82118,103,700.0
2019-04-01,82200,101,2860.0
2019-04-01,82200,103,7386.0
2019-04-01,82200,105,44.0
2019-04-01,82512,101,790.0
2019-04-01,82512,103,354.0
2019-04-01,82700,101,6643.0
2019-04-01,82700,103,5231.0
2019-04-01,82700,105,750.0
2019-04-01,82700,107,60.0
2019-04-01,82700,414,374.0
2019-04-01,83000,101,3591.0
2019-04-01,83000,103,3063.0
2019-04-01,83000,105,44.0
2019-04-01,83000,414,550.0
2019-04-01,83123,101,855.0
2019-04-01,83123,103,579.0
2019-04-01,83140,101,426.0
2019-04-01,83140,102,196.0
2019-04-01,83140,103,277.0
2019-04-01,83140,104,126.0
2019-04-01,83142,101,68.0
2019-04-01,83142,102,549.0
2019-04-01,83142,104,424.0
2019-04-01,83143,101,434.0
2019-04-01,83143,102,370.0
2019-04-01,83143,103,313.0
2019-04-01,83143,104,397.0
2019-04-01,83200,101,3311.0
2019-04-01,83200,103,7670.0
2019-04-01,83200,414,44.0
2019-04-01,83320,101,1154.0
2019-04-01,83320,103,1250.0
2019-04-01,83320,105,100.0
2019-04-01,83320,414,474.0
2019-04-01,83340,101,1156.0
2019-04-01,83340,102,60.0
2019-04-01,83340,103,1733.0
2019-04-01,83340,104,134.0
2019-04-01,83340,105,100.0
2019-04-01,83340,414,540.0
2019-04-01,83350,101,767.0
2019-04-01,83350,103,1246.0
2019-04-01,83350,105,40.0
2019-04-01,83350,107,40.0
2019-04-01,83350,414,282.0
2019-04-01,83401,101,1766.0
2019-04-01,83401,103,1547.0
2019-04-01,83401,414,151.0
2019-04-01,83511,101,31.0
2019-04-01,83511,102,365.0
2019-04-01,83511,104,417.0
2019-04-01,83601,101,5359.0
2019-04-01,83601,103,10708.0
2019-04-01,83601,105,418.0
2019-04-01,83601,414,506.0
2019-04-01,83602,101,3403.0
2019-04-01,83602,103,9240.0
2019-04-01,83602,105,380.0
2019-04-01,83602,414,382.0
2019-04-01,83602,417,100.0
2019-04-01,83701,101,6454.0
2019-04-01,83701,103,3569.0
2019-04-01,83701,105,156.0
2019-04-01,83701,414,551.0
2019-04-01,83701,417,286.0
2019-04-01,83702,101,4224.0
2019-04-01,83702,103,2698.0
2019-04-01,83702,105,329.0
2019-04-01,83702,414,312.0
2019-04-01,83702,415,100.0
2019-04-01,83800,101,4535.0
2019-04-01,83800,103,12073.0
2019-04-01,83800,105,1275.0
2019-04-01,83800,413,22.0
2019-04-01,83800,414,856.0
2019-04-01,84000,101,3765.0
2019-04-01,84000,103,3549.0
2019-04-01,84000,105,485.0
2019-04-01,84000,414,374.0
2019-04-01,84115,101,126.0
2019-04-01,84115,102,184.0
2019-04-01,84115,103,172.0
2019-04-01,84115,104,264.0
2019-04-01,84122,101,722.0
2019-04-01,84122,102,52.0
2019-04-01,84122,103,498.0
2019-04-01,84122,104,56.0
2019-04-01,84124,101,1139.0
2019-04-01,84124,102,92.0
2019-04-01,84124,103,764.0
2019-04-01,84124,104,72.0
2019-04-01,84310,101,985.0
2019-04-01,84310,103,1139.0
2019-04-01,84310,105,294.0
2019-04-01,84310,414,399.0
2019-04-01,84400,101,1274.0
2019-04-01,84400,103,1929.0
2019-04-01,84400,414,44.0
2019-04-01,84513,101,920.0
2019-04-01,84513,102,88.0
2019-04-01,84513,103,733.0
2019-04-01,84513,104,54.0
2019-04-01,84514,101,459.0
2019-04-01,84514,103,461.0
2019-04-01,84700,101,5740.0
2019-04-01,84700,103,3316.0
2019-04-01,84700,105,468.0
2019-04-01,84700,201,2.0
2019-04-01,84700,203,14.0
2019-04-01,84700,414,418.0
2019-04-01,84900,101,13174.0
2019-04-01,84900,103,3930.0
2019-04-01,84900,105,3870.0
2019-04-01,84900,414,450.0
2019-04-01,85000,101,4714.0
2019-04-01,85000,103,2571.0
2019-04-01,85000,104,30.0
2019-04-01,85000,105,190.0
2019-04-01,85200,101,3112.0
2019-04-01,85200,103,10134.0
2019-04-01,85340,101,878.0
2019-04-01,85340,103,999.0
2019-04-01,85340,105,21.0
2019-04-01,85340,414,489.0
2019-04-01,85342,101,563.0
2019-04-01,85342,103,615.0
2019-04-01,85342,105,32.0
2019-04-01,85342,414,120.0
2019-04-01,85344,101,928.0
2019-04-01,85344,103,1000.0
2019-04-01,85344,105,88.0
2019-04-01,85344,414,330.0
2019-04-01,85400,101,985.0
2019-04-01,85400,103,975.0
2019-04-01,85400,414,88.0
2019-04-01,85511,101,133.0
2019-04-01,85511,102,315.0
2019-04-01,85511,103,138.0
2019-04-01,85511,104,306.0
2019-04-01,85600,101,4089.0
2019-04-01,85600,103,9126.0
2019-04-01,85600,105,374.0
2019-04-01,85600,414,766.0
2019-04-01,86800,101,2549.0
2019-04-01,86800,103,3491.0
2019-04-01,86800,105,373.0
2019-04-01,86800,413,19.0
2019-04-01,86800,414,247.0
2019-04-01,87310,101,932.0
2019-04-01,87310,103,835.0
2019-04-01,87400,101,1374.0
2019-04-01,87400,103,955.0
2019-04-01,87700,101,6982.0
2019-04-01,87700,103,1890.0
2019-04-01,87700,105,371.0
2019-04-01,87700,107,21.0
2019-04-01,87700,414,481.0
2019-04-01,87900,101,3176.0
2019-04-01,87900,103,8017.0
2019-04-01,88000,101,4294.0
2019-04-01,88000,103,2965.0
2019-04-01,88000,105,44.0
2019-04-01,88000,414,440.0
2019-04-01,88133,101,4.0
2019-04-01,88133,102,1615.0
2019-04-01,88133,104,805.0
2019-04-01,88200,101,5596.0
2019-04-01,88200,102,183.0
2019-04-01,88200,103,16171.0
2019-04-01,88200,104,487.0
2019-04-01,88511,101,47.0
